Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD18972,18-03-2024,19-03-2024,CUST7533,Anita Brown,Corporate,PROD84709,Keyboard,Electronics,West,Maryland,Karenmouth,3,3818,10,10308.6,7362.92,2945.68,Cash,Pending,Fernandez-Moore,andersonbrittany@bailey.com,12,No,0
ORD18973,28-06-2024,04-07-2024,CUST8473,Nicole Flynn,Consumer,PROD76781,Stapler,Office Supplies,North,Alaska,South Kimberly,5,621,10,2794.5,1787.42,1007.08,Credit Card,Cancelled,"Walsh, Williams and Jones",matthew57@brown.net,4,Yes,46
ORD18974,09-03-2025,13-03-2025,CUST9362,Jennifer Bell,Corporate,PROD10437,Headphone,Electronics,West,Virginia,Smithfurt,1,678,20,542.4,472.02,70.38,UPI,Delivered,"Drake, Brown and Jones",shanepatterson@hoffman.com,45,No,0
ORD18975,24-10-2024,31-10-2024,CUST9014,Nathan Holt,Consumer,PROD92105,Stapler,Office Supplies,East,California,Ortizton,2,3179,20,5086.4,4022.02,1064.38,Net Banking,returned,"Navarro, Solis and Butler",tamara58@hayes.com,36,No,0
ORD18976,05-07-2025,07-07-2025,CUST8604,Catherine Wagner,Home Office,PROD34791,Headphone,Electronics,South,Arkansas,Lake Tiffanybury,7,696,15,4141.2,3134.78,1006.42,Credit Card,returned,"Copeland, Chandler and West",ejohnson@brown.com,36,No,0
ORD18977,11-01-2025,13-01-2025,CUST1025,Cynthia Lewis DVM,Corporate,PROD58253,Sugar,Glocery,West,Kansas,Garciafort,4,1669,10,6008.4,4026.79,1981.61,Cash,Pending,Thomas Inc,theresaeaton@wong.com,50,No,0
ORD18978,27-02-2025,06-03-2025,CUST7763,Ronald Lopez,Corporate,PROD51240,Laptop,Electronics,South,Montana,North Josephtown,4,489,20,1564.8,1068.55,496.25,Credit Card,Cancelled,Davis-Chavez,owencatherine@jackson.biz,31,No,0
ORD18979,14-09-2025,21-09-2025,CUST8997,Michael Brown,Corporate,PROD18534,Laptop,Electronics,North,Wyoming,North Stephen,10,4999,20,39992,27453.83,12538.17,UPI,Delivered,Nelson-Lowery,galvarez@bowman-woodard.com,46,No,0
ORD18980,21-03-2025,22-03-2025,CUST8574,Amanda Howard,Consumer,PROD25962,Notebook,Office Supplies,East,Mississippi,Laurenchester,2,1943,10,3497.4,3025.27,472.13,Cash,returned,Bean Group,wallaceandrea@edwards.net,30,No,0
ORD18981,23-08-2024,25-08-2024,CUST2491,Dawn Sawyer,Corporate,PROD80288,Sugar,Glocery,North,Kentucky,New Michael,10,3522,20,28176,22411.67,5764.33,Net Banking,Delivered,"Soto, Rodgers and Castillo",wduran@lopez-todd.com,42,No,0
ORD18982,30-03-2024,02-04-2024,CUST2610,Robyn Smith,Corporate,PROD92265,Juice Pack,Glocery,East,New York,Lake Michael,8,3805,20,24352,19258.36,5093.64,Net Banking,Delivered,Rivera Group,stuartchristina@jones.com,24,No,0
ORD18983,12-04-2024,14-04-2024,CUST1345,Kylie Andrews,Corporate,PROD74292,Juice Pack,Glocery,West,Mississippi,North Sherriton,3,433,20,1039.2,718.53,320.67,Net Banking,Delivered,Cervantes-Stanley,juliebaker@johnson-edwards.com,0,Yes,21
ORD18984,26-05-2025,28-05-2025,CUST3758,Larry Walker,Consumer,PROD70653,Snacks,Glocery,West,Arkansas,Port Danaport,5,1038,15,4411.5,2713.09,1698.41,UPI,Cancelled,"Cook, Flores and Jordan",kyle47@may.info,48,No,0
ORD18985,17-02-2024,21-02-2024,CUST2189,Christopher Wiley,Corporate,PROD11865,Snacks,Glocery,East,Maine,South Phillip,5,2027,5,9628.25,7039.54,2588.71,UPI,Cancelled,Sharp LLC,thomas35@dominguez.net,8,Yes,25
ORD18986,16-10-2024,19-10-2024,CUST2322,Randall Hutchinson,Corporate,PROD91239,Bookshelf,Furniture,South,Hawaii,West Richard,5,2688,5,12768,9093.98,3674.02,Cash,Delivered,Fuller PLC,melissaherrera@oneal.com,23,No,0
ORD18987,06-05-2024,10-05-2024,CUST9628,Angela Chandler,Corporate,PROD64752,Headphone,Electronics,West,Wyoming,Stewartfort,10,4367,20,34936,25390.47,9545.53,Credit Card,Pending,Howard-Monroe,donerickson@smith.org,11,No,0
ORD18988,13-06-2025,20-06-2025,CUST8623,Christopher Smith,Consumer,PROD79337,Dining Table,Furniture,South,Alabama,Lawsonburgh,10,1417,15,12044.5,10399.79,1644.71,Net Banking,returned,"Decker, Hamilton and Hess",dunnwhitney@harris.com,45,No,0
ORD18989,05-12-2024,09-12-2024,CUST3740,Mrs. Melissa Pollard,Home Office,PROD89632,Keyboard,Electronics,North,Maine,Devinfort,6,855,5,4873.5,3631.87,1241.63,UPI,returned,Salinas-Burgess,erica61@brown-lee.org,4,Yes,28
ORD18990,18-08-2024,25-08-2024,CUST6910,Penny Robbins,Corporate,PROD25067,Calculator,Office Supplies,West,Hawaii,Deborahstad,5,1783,0,8915,5425.1,3489.9,Net Banking,Delivered,"Miller, Woods and Carpenter",angela59@christensen.com,5,Yes,46
ORD18991,18-04-2024,24-04-2024,CUST1866,Pamela Chambers,Home Office,PROD20426,Juice Pack,Glocery,West,Arkansas,Lake Stephanie,8,2765,20,17696,12373.29,5322.71,UPI,Cancelled,"Jackson, Davis and Hull",nfarley@holloway.com,40,No,0
ORD18992,29-10-2024,03-11-2024,CUST2959,Christopher Santiago,Home Office,PROD93566,Pen,Office Supplies,North,Wisconsin,Jonesview,6,4563,10,24640.2,15156.19,9484.01,UPI,Pending,"Garcia, Trujillo and Taylor",virginiabrown@burnett.org,7,Yes,20
ORD18993,06-02-2024,08-02-2024,CUST8082,Andrew Heath,Corporate,PROD65502,Juice Pack,Glocery,West,Wisconsin,New Rhonda,6,4384,0,26304,20690.53,5613.47,Credit Card,Pending,Cook-Morris,thompsonalicia@benson.info,45,No,0
ORD18994,14-03-2025,19-03-2025,CUST6794,Jesus Singleton,Corporate,PROD73473,Cooking Oil,Glocery,North,Rhode Island,West Jennifer,6,4005,20,19224,15636.02,3587.98,UPI,Pending,Nicholson Group,anne46@larsen-jones.info,41,No,0
ORD18995,05-12-2023,06-12-2023,CUST3949,Whitney Suarez,Home Office,PROD84412,Rice Bag,Glocery,North,Alaska,Clarkmouth,1,4909,0,4909,3702.18,1206.82,Credit Card,returned,Richardson-Walsh,jlewis@lin.com,23,No,0
ORD18996,30-01-2025,31-01-2025,CUST9307,Cathy Thompson,Corporate,PROD68258,File Folder,Office Supplies,North,Connecticut,Timothyville,10,1828,0,18280,13363.17,4916.83,UPI,Cancelled,Nunez-Stewart,oliviamorton@shea.net,20,No,0
ORD18997,22-10-2024,29-10-2024,CUST8886,Michelle Black,Home Office,PROD12053,Headphone,Electronics,West,Iowa,Port Alexandra,8,4058,15,27594.4,18021.76,9572.64,UPI,Pending,"Johnson, Brown and Mcdonald",ymejia@armstrong-reyes.biz,37,No,0
ORD18998,10-02-2024,13-02-2024,CUST6797,Eric Abbott,Home Office,PROD83012,Mouse,Electronics,North,Massachusetts,Trevorshire,1,4323,15,3674.55,3084.41,590.14,UPI,Cancelled,Parks-Dougherty,smithlisa@lawrence.info,32,No,0
ORD18999,26-07-2025,02-08-2025,CUST9467,Albert Hartman,Consumer,PROD47570,File Folder,Office Supplies,West,Iowa,Travisport,7,1457,10,9179.1,7111.32,2067.78,Net Banking,Cancelled,Velazquez PLC,fstevenson@cline.net,35,No,0
ORD19000,04-08-2025,09-08-2025,CUST8031,Donna Clayton,Consumer,PROD76253,Stapler,Office Supplies,South,Colorado,South Brittany,1,968,15,822.8,677.26,145.54,Net Banking,Cancelled,Peterson Group,jamesmarks@riley-allen.com,44,No,0
ORD19001,10-03-2025,11-03-2025,CUST6471,Ralph Harris,Consumer,PROD67560,Office Chair,Furniture,West,Pennsylvania,South Holly,7,737,0,5159,3444.05,1714.95,Net Banking,Delivered,"Monroe, Walker and Chang",valdezandrea@hill-mcpherson.com,3,Yes,37
ORD19002,29-01-2024,30-01-2024,CUST8081,Sara King,Home Office,PROD55435,Study Table,Furniture,East,Vermont,South Lancestad,1,2045,5,1942.75,1384.43,558.32,Credit Card,returned,Rivera-Garner,mgibbs@garcia.com,10,No,0
ORD19003,20-04-2025,21-04-2025,CUST7369,Ryan Medina,Home Office,PROD14521,Dining Table,Furniture,East,Idaho,Smithberg,1,1219,0,1219,827.27,391.73,Cash,Delivered,Castro-Floyd,tonyagill@henry-kim.com,27,No,0
ORD19004,19-04-2025,24-04-2025,CUST7790,April Lee,Corporate,PROD69878,Pen,Office Supplies,North,Georgia,East Cynthiaview,3,4596,10,12409.2,7692.67,4716.53,Credit Card,Pending,Blake Inc,jeffrey21@phillips.com,36,No,0
ORD19005,19-11-2024,23-11-2024,CUST6184,Leah Walker,Consumer,PROD39210,Monitor,Electronics,South,Maryland,Thomasland,10,4179,5,39700.5,34802.57,4897.93,UPI,Delivered,Fischer Group,jroberts@campos-miller.com,32,No,0
ORD19006,25-08-2025,01-09-2025,CUST8130,Preston Peterson,Consumer,PROD99881,Office Chair,Furniture,West,Alaska,Port Terrichester,5,3202,5,15209.5,9783.34,5426.16,Cash,Pending,Brock Ltd,lindsay73@robinson.com,30,No,0
ORD19007,11-08-2024,18-08-2024,CUST9426,Benjamin English,Consumer,PROD68928,Juice Pack,Glocery,South,Michigan,Greenstad,6,1194,0,7164,4524.2,2639.8,Cash,Pending,"Vargas, Collier and Davis",karamills@lopez.info,49,No,0
ORD19008,17-12-2023,20-12-2023,CUST3237,Michael Johnson,Corporate,PROD25998,Bookshelf,Furniture,South,Rhode Island,Foxfurt,6,2379,10,12846.6,10559,2287.6,Credit Card,Delivered,"Sanchez, Kelley and Randolph",bstephenson@savage-huynh.com,10,No,0
ORD19009,01-12-2023,05-12-2023,CUST4935,Ronald Dixon,Home Office,PROD27459,Study Table,Furniture,East,Iowa,Charlesbury,3,1376,0,4128,3164.94,963.06,UPI,Cancelled,Sutton Group,anthony25@reyes.com,50,No,0
ORD19010,06-04-2025,08-04-2025,CUST9692,Leah Noble,Home Office,PROD41327,Laptop,Electronics,North,Virginia,East Travis,4,2108,0,8432,5509.4,2922.6,Credit Card,Cancelled,"Morris, Chapman and Campbell",spearsjeffrey@maxwell-wiggins.com,15,No,0
ORD19011,30-12-2023,31-12-2023,CUST7634,Nathan Fisher,Corporate,PROD29543,Notebook,Office Supplies,South,Maryland,Wattshaven,9,648,5,5540.4,4055.71,1484.69,Credit Card,Cancelled,Reeves-Jordan,kendra27@fox-wall.info,20,No,0
ORD19012,09-05-2025,11-05-2025,CUST3634,Emily Mcgee,Home Office,PROD97098,Office Chair,Furniture,South,Nevada,Cummingsland,10,3259,5,30960.5,20997.86,9962.64,Cash,Delivered,"Cain, Mendoza and Werner",johnsonkathryn@hill-lopez.biz,42,No,0
ORD19013,05-04-2024,12-04-2024,CUST3692,Karen Reed,Home Office,PROD58026,Dining Table,Furniture,East,Missouri,Palmerhaven,2,1044,20,1670.4,1136.78,533.62,UPI,Delivered,"Garrett, Bennett and Howe",choisandra@reid-rodriguez.com,37,No,0
ORD19014,31-03-2025,04-04-2025,CUST6907,Joe Hudson,Consumer,PROD88390,Keyboard,Electronics,East,New York,Port Nicole,1,322,10,289.8,200.53,89.27,Cash,Pending,Cook-Chandler,lopezrobert@newton.com,16,No,0
ORD19015,04-10-2024,08-10-2024,CUST4958,Tony Burnett,Consumer,PROD14933,Cooking Oil,Glocery,East,Hawaii,South Anitamouth,2,4441,20,7105.6,5865.11,1240.49,Credit Card,Pending,Fletcher and Sons,etaylor@torres-mcclain.com,26,No,0
ORD19016,25-04-2024,01-05-2024,CUST2051,Cathy Bennett,Consumer,PROD44481,Keyboard,Electronics,West,Florida,Port Chad,4,3935,15,13379,9704.91,3674.09,Net Banking,returned,Baker-York,anthonythomas@jones-galloway.biz,27,No,0
ORD19017,02-09-2025,08-09-2025,CUST3901,Jamie Byrd,Home Office,PROD62685,File Folder,Office Supplies,South,South Dakota,East Julia,10,1464,5,13908,8869.04,5038.96,UPI,Delivered,Schroeder Inc,tammy74@hunt-atkinson.com,32,No,0
ORD19018,08-04-2024,13-04-2024,CUST6460,Victor West,Corporate,PROD75453,Mouse,Electronics,North,New York,Lake Paulburgh,5,3822,10,17199,14546.96,2652.04,UPI,Delivered,Byrd Inc,psmith@parsons-melton.com,49,No,0
ORD19019,28-05-2025,30-05-2025,CUST6798,Laura Allen,Corporate,PROD72757,Dining Table,Furniture,West,Arkansas,Lopezburgh,4,4453,15,15140.2,13145.59,1994.61,Net Banking,Delivered,Lane-Little,kylelawrence@jones.net,0,Yes,35
ORD19020,31-08-2024,06-09-2024,CUST5371,Mrs. Shannon Gregory,Corporate,PROD33287,Rice Bag,Glocery,East,Oregon,Schneidertown,7,3984,0,27888,19380.57,8507.43,Net Banking,Cancelled,"Jones, Walker and Collins",tamara02@harris.org,28,No,0
ORD19021,05-03-2024,10-03-2024,CUST7925,Danielle Cross,Consumer,PROD38998,Pen,Office Supplies,East,Delaware,Port Nancy,6,4206,20,20188.8,12644.04,7544.76,Credit Card,returned,Watkins-Key,davidpena@gibson.com,2,Yes,47
ORD19022,16-12-2023,17-12-2023,CUST1746,Frederick Schmidt,Corporate,PROD48197,Laptop,Electronics,North,Alaska,Lindatown,4,2116,10,7617.6,5458,2159.6,Cash,returned,Cross LLC,ashleyconrad@daniels.com,50,No,0
ORD19023,30-04-2025,03-05-2025,CUST7445,Emily Garcia,Corporate,PROD95066,Headphone,Electronics,North,Hawaii,West Taylor,4,3265,20,10448,7110.02,3337.98,Cash,Pending,Cohen-Moore,kathleenreed@boyd-carroll.biz,16,No,0
ORD19024,09-08-2025,12-08-2025,CUST1684,Eduardo Lynch,Corporate,PROD22290,Sugar,Glocery,North,North Carolina,New Laura,1,2893,5,2748.35,1803.25,945.1,Net Banking,Cancelled,"Lewis, Sosa and Gill",thomas37@lopez-russell.com,47,No,0
ORD19025,10-06-2025,16-06-2025,CUST3158,Whitney French,Corporate,PROD58287,Pen,Office Supplies,West,New Mexico,North Jasonfort,3,4289,5,12223.65,9288.84,2934.81,Credit Card,Delivered,Sanders Inc,samuel13@taylor.com,6,Yes,48
ORD19026,10-01-2025,13-01-2025,CUST3086,Emily Gonzalez,Home Office,PROD35124,Office Chair,Furniture,East,Hawaii,Port Kevin,5,3593,0,17965,13838.16,4126.84,Credit Card,Cancelled,Brown-Nichols,pjohnston@todd.net,9,Yes,28
ORD19027,17-08-2024,19-08-2024,CUST9340,Raymond Page,Consumer,PROD33012,Sofa,Furniture,South,Georgia,West Brandy,10,4701,10,42309,25449.66,16859.34,UPI,Delivered,Jacobson-Martinez,adamadams@crawford.net,44,No,0
ORD19028,04-08-2025,11-08-2025,CUST1780,Lance Giles,Corporate,PROD62008,File Folder,Office Supplies,West,Wyoming,North Jessicaborough,10,3527,0,35270,23374.7,11895.3,UPI,Delivered,Tyler-Christian,cpage@werner-parks.org,47,No,0
ORD19029,15-10-2024,17-10-2024,CUST4068,Amy Brown,Home Office,PROD10301,Study Table,Furniture,South,North Dakota,Watsonfort,1,3917,5,3721.15,2441.25,1279.9,UPI,Delivered,"Edwards, Jones and Hardy",timothyhenderson@johnson-burnett.com,11,No,0
ORD19030,09-08-2024,12-08-2024,CUST7472,Ryan Montgomery,Home Office,PROD21657,Monitor,Electronics,West,Colorado,Port Ashleefort,10,2226,15,18921,14713.05,4207.95,Credit Card,Cancelled,Reynolds-Cook,wesley42@alvarez.biz,40,No,0
ORD19031,23-05-2024,25-05-2024,CUST5774,Sara Turner,Consumer,PROD96949,Office Chair,Furniture,South,South Dakota,Lake Sarah,10,2216,15,18836,11821.49,7014.51,Net Banking,Pending,Collins-Allen,wbrown@mason.com,18,No,0
ORD19032,29-08-2025,01-09-2025,CUST2547,John Simon,Corporate,PROD69974,Office Chair,Furniture,South,Delaware,Duncanbury,3,3237,10,8739.9,6353.5,2386.4,UPI,Delivered,Flynn LLC,clarkmichael@love.com,0,Yes,36
ORD19033,06-03-2025,09-03-2025,CUST6306,Christina Nichols,Home Office,PROD48541,Keyboard,Electronics,South,Georgia,South Teresaport,2,4458,5,8470.2,6128.27,2341.93,Cash,Pending,"Pierce, Pollard and Campbell",torozco@jones-smith.com,28,No,0
ORD19034,26-03-2025,01-04-2025,CUST7791,Joshua Salazar,Corporate,PROD33891,Pen,Office Supplies,South,Colorado,West Andrewview,3,621,10,1676.7,1460.06,216.64,Net Banking,Cancelled,Martin LLC,alexandrawilliamson@kennedy.net,18,No,0
ORD19035,18-11-2023,24-11-2023,CUST7611,James Cooley,Home Office,PROD92726,Study Table,Furniture,West,Mississippi,Codymouth,5,3392,15,14416,12476.05,1939.95,UPI,returned,King Ltd,tramirez@foster-jackson.com,44,No,0
ORD19036,11-10-2024,16-10-2024,CUST2726,Christine Hodges,Corporate,PROD21967,Monitor,Electronics,North,Missouri,New Barryshire,8,3827,10,27554.4,18100.77,9453.63,Net Banking,returned,Adams-Lopez,vanessa64@lowe.com,30,No,0
ORD19037,16-05-2024,18-05-2024,CUST3711,Beth Nelson PhD,Corporate,PROD13210,Dining Table,Furniture,North,New Jersey,Gomezchester,2,2314,5,4396.6,2822.93,1573.67,UPI,Delivered,Dyer LLC,zgutierrez@wilson.com,10,No,0
ORD19038,09-10-2024,11-10-2024,CUST3420,James Robertson,Home Office,PROD25792,Headphone,Electronics,West,Alaska,Kathrynshire,1,281,10,252.9,188.16,64.74,Cash,Delivered,"Lee, Gray and Doyle",iwang@vaughn-berry.biz,44,No,0
ORD19039,12-02-2024,17-02-2024,CUST9592,Joshua Whitaker,Consumer,PROD11413,Pen,Office Supplies,South,Florida,Martinland,1,574,20,459.2,372.32,86.88,Net Banking,returned,"Gonzalez, Mills and Harvey",sierragordon@tran.com,44,No,0
ORD19040,13-10-2025,16-10-2025,CUST2462,Jocelyn Cole,Consumer,PROD21643,Study Table,Furniture,West,Nevada,Thomaschester,1,3762,15,3197.7,2427.91,769.79,UPI,Pending,Gonzales-Jones,patrickcrystal@vance.org,42,No,0
ORD19041,14-05-2024,18-05-2024,CUST5216,Yvonne Becker,Corporate,PROD32566,Office Chair,Furniture,West,Vermont,Buckleyshire,7,2755,15,16392.25,9992.62,6399.63,Net Banking,Delivered,Freeman Inc,zmoore@mills.com,46,No,0
ORD19042,03-10-2024,10-10-2024,CUST1880,Blake Jennings,Home Office,PROD56198,Dining Table,Furniture,East,Arkansas,Ryantown,6,1061,15,5411.1,3441.32,1969.78,Cash,Delivered,Sanchez Ltd,thomascoleman@gallegos.biz,35,No,0
ORD19043,23-02-2025,25-02-2025,CUST2875,Ryan Morrison,Corporate,PROD16246,Office Chair,Furniture,North,North Dakota,New Rebekahshire,1,4856,20,3884.8,2364.5,1520.3,Credit Card,returned,Todd-Smith,richardwilliams@scott.net,32,No,0
ORD19044,28-06-2024,29-06-2024,CUST5216,Ronald Lopez,Home Office,PROD54776,Dining Table,Furniture,North,Missouri,Brandontown,8,998,10,7185.6,4472.98,2712.62,Cash,returned,Rodriguez-Long,newtonheather@harrington.com,14,No,0
ORD19045,04-11-2023,10-11-2023,CUST5131,Jennifer Green,Consumer,PROD70856,Snacks,Glocery,North,New Jersey,Connorport,2,4758,0,9516,7805.12,1710.88,Net Banking,Delivered,Nelson Group,luishunt@fernandez-hicks.org,14,No,0
ORD19046,24-03-2024,29-03-2024,CUST5152,Michael Cruz,Consumer,PROD18071,Mouse,Electronics,West,Missouri,Bradleyport,8,4228,20,27059.2,23940.27,3118.93,Net Banking,Cancelled,Roman-Mcmahon,boonedustin@stewart-wagner.org,4,Yes,23
ORD19047,26-01-2025,28-01-2025,CUST1400,Aaron Smith,Corporate,PROD20318,Monitor,Electronics,South,Utah,Lake Sheliaside,5,3555,10,15997.5,11717.89,4279.61,Credit Card,returned,Turner-Klein,lori00@haynes.org,40,No,0
ORD19048,03-06-2025,07-06-2025,CUST3285,Jane Norris,Corporate,PROD53215,Cooking Oil,Glocery,West,North Dakota,Port Kendraland,4,3758,15,12777.2,11350.23,1426.97,Cash,Cancelled,"Williamson, Johnson and Taylor",davidphillips@gonzales.com,29,No,0
ORD19049,10-10-2024,11-10-2024,CUST1299,Michael Johnston,Consumer,PROD64057,Sugar,Glocery,North,Montana,Lancebury,10,3523,20,28184,19435.32,8748.68,Cash,Delivered,Stark LLC,zparker@fisher.net,4,Yes,44
ORD19050,12-02-2025,19-02-2025,CUST8088,Shawn Monroe,Consumer,PROD54687,Pen,Office Supplies,South,Virginia,East Williamberg,4,4375,0,17500,15400.24,2099.76,Credit Card,Cancelled,Petersen-Hunter,xallen@taylor.com,0,Yes,25
ORD19051,09-04-2025,13-04-2025,CUST3848,Debra Sullivan,Corporate,PROD87349,Dining Table,Furniture,East,New Hampshire,Sanderstown,9,2705,0,24345,19268.24,5076.76,UPI,Pending,Brown-Strong,hernandezjames@cox-lester.com,49,No,0
ORD19052,07-02-2024,08-02-2024,CUST4233,Cassandra Caldwell,Consumer,PROD43739,Office Chair,Furniture,East,Washington,Robinburgh,6,1273,0,7638,6369.57,1268.43,Credit Card,Delivered,"Moreno, Mcknight and Rogers",gregoryortega@hardy-hill.net,41,No,0
ORD19053,04-10-2025,05-10-2025,CUST4194,Roy Rios,Consumer,PROD16153,Sugar,Glocery,East,Florida,New Sherry,3,4177,0,12531,8800.26,3730.74,Cash,returned,Dorsey LLC,joncook@kerr-oneill.biz,45,No,0
ORD19054,28-05-2025,29-05-2025,CUST2209,Ralph Barnes,Home Office,PROD10884,Notebook,Office Supplies,East,Tennessee,Port Annafurt,8,2147,20,13740.8,11374.57,2366.23,Net Banking,Cancelled,Barnes-Garcia,andrew41@campbell.org,50,No,0
ORD19055,05-10-2025,08-10-2025,CUST8617,Vanessa Bird,Consumer,PROD20653,Office Chair,Furniture,West,Colorado,Port Vickiport,4,2953,10,10630.8,9197.33,1433.47,UPI,Pending,Holmes-Mccoy,andersonnicole@thompson.com,0,Yes,45
ORD19056,30-09-2025,02-10-2025,CUST9739,Helen Greer,Home Office,PROD24002,Cooking Oil,Glocery,West,Massachusetts,West Dawnside,6,1671,5,9524.7,6181.6,3343.1,Net Banking,returned,"Snyder, Gaines and Powell",adam38@johnson.com,1,Yes,26
ORD19057,26-08-2024,28-08-2024,CUST1912,Lisa Quinn,Home Office,PROD45409,Calculator,Office Supplies,South,Illinois,Port Kenneth,1,2629,0,2629,1616.91,1012.09,Cash,Pending,"Estes, West and Davis",ulewis@murphy.com,15,No,0
ORD19058,16-08-2025,18-08-2025,CUST2269,Justin Joyce,Consumer,PROD44305,File Folder,Office Supplies,North,Oklahoma,Lindamouth,4,2801,0,11204,7268.48,3935.52,Credit Card,Cancelled,Cook-Stevens,danielallen@rodriguez.com,20,No,0
ORD19059,22-11-2023,23-11-2023,CUST5648,Mark Hoover,Corporate,PROD29259,Mouse,Electronics,South,Arizona,Garrisonmouth,9,1156,15,8843.4,6533.86,2309.54,Credit Card,Pending,Le-Wolfe,kolson@carpenter-jennings.com,0,Yes,41
ORD19060,04-10-2025,08-10-2025,CUST6549,Felicia Hernandez,Corporate,PROD77833,Calculator,Office Supplies,North,West Virginia,Priceside,7,3675,10,23152.5,20263.76,2888.74,UPI,returned,Chen-King,jonathan86@scott.org,5,Yes,50
ORD19061,15-05-2025,21-05-2025,CUST2788,Joshua Miller,Corporate,PROD60279,Calculator,Office Supplies,North,Connecticut,Angelville,4,2668,15,9071.2,6574.83,2496.37,UPI,returned,Lucero-Gonzalez,lorisanchez@robinson.biz,39,No,0
ORD19062,02-06-2024,03-06-2024,CUST7504,James Anderson,Corporate,PROD53991,Laptop,Electronics,South,Idaho,West Ericstad,4,810,5,3078,2124.9,953.1,UPI,Cancelled,"Johnson, Reed and Wilcox",wyattjoshua@richardson.biz,32,No,0
ORD19063,16-08-2024,20-08-2024,CUST3213,Diana Bowman,Consumer,PROD10798,Juice Pack,Glocery,South,Idaho,North Lindashire,9,3835,15,29337.75,25098.6,4239.15,UPI,Delivered,"Rivera, Lane and Sawyer",fserrano@mcbride.net,50,No,0
ORD19064,08-08-2025,12-08-2025,CUST4444,Michael Miller,Corporate,PROD21849,Monitor,Electronics,West,Pennsylvania,New Dawnmouth,4,4027,15,13691.8,9047.87,4643.93,Net Banking,Delivered,Cobb Group,shannon96@martin-mcdaniel.com,46,No,0
ORD19065,19-01-2025,26-01-2025,CUST3179,Kimberly Sosa,Home Office,PROD49133,Sugar,Glocery,East,Massachusetts,Byrdstad,5,3097,10,13936.5,9251.57,4684.93,Net Banking,Delivered,Brown Ltd,jason85@warren.info,46,No,0
ORD19066,12-02-2025,16-02-2025,CUST3860,Angela Cooper,Consumer,PROD64615,Office Chair,Furniture,North,Louisiana,Summersland,8,1317,15,8955.6,7206.45,1749.15,Cash,Pending,Williams Ltd,john42@harrell-aguilar.com,0,Yes,25
